date,open,high,low,close,adjClose,volume
2022-10-19,59.60,59.80,58.40,58.50,56.44,"25,000"
2022-10-18,59.80,59.80,59.10,59.60,57.50,"23,000"
2022-10-17,58.30,59.20,58.00,59.20,57.12,"33,000"
2022-10-14,60.00,60.20,58.80,59.20,57.12,"56,000"
2022-10-13,60.30,60.50,57.50,58.40,56.35,"217,000"
2022-10-12,60.40,61.00,59.70,61.00,58.85,"61,000"
2022-10-11,62.00,62.00,60.00,61.00,58.85,"140,000"
2022-10-07,63.80,64.20,62.90,63.50,61.27,"37,000"
2022-10-06,65.20,65.20,63.30,63.60,61.36,"63,000"
2022-10-05,64.20,65.40,63.50,64.70,62.42,"137,000"
2022-10-04,63.80,64.00,62.30,63.00,60.78,"84,000"
2022-10-03,62.90,63.00,61.70,61.70,59.53,"25,000"
2022-09-30,61.30,62.40,60.30,62.30,60.11,"74,000"
2022-09-29,64.60,64.60,61.50,61.60,59.43,"101,000"
2022-09-28,64.70,64.70,61.60,61.80,59.63,"132,000"
2022-09-27,64.10,65.50,62.60,65.50,63.20,"116,000"
2022-09-26,66.80,66.80,64.10,64.10,61.85,"172,000"
2022-09-23,69.00,69.00,67.40,68.30,65.90,"74,000"
2022-09-22,69.00,69.30,68.10,69.00,66.57,"36,000"
2022-09-21,70.20,70.20,68.90,69.00,66.57,"57,000"
2022-09-20,70.20,70.90,70.10,70.60,68.12,"22,000"
2022-09-19,70.40,70.40,69.30,70.00,67.54,"43,000"
2022-09-16,71.40,71.40,70.60,70.60,68.12,"21,000"
2022-09-15,72.20,72.30,71.10,71.40,68.89,"85,000"
2022-09-14,69.90,72.70,69.30,72.40,69.85,"144,000"
2022-09-13,72.00,72.20,71.10,71.20,68.70,"52,000"
2022-09-12,69.60,73.50,69.60,71.60,69.08,"284,000"
2022-09-08,68.30,69.10,67.30,68.60,66.19,"214,000"
2022-09-07,67.00,68.40,66.60,67.20,64.84,"53,000"
2022-09-06,68.40,68.40,66.30,67.60,65.22,"114,000"
2022-09-05,69.50,69.50,68.00,68.10,65.70,"156,000"
2022-09-02,71.00,71.00,69.50,69.50,67.06,"117,000"
2022-09-01,72.50,72.50,70.30,70.70,68.21,"146,000"
2022-08-31,70.00,74.30,70.00,72.80,70.24,"189,000"
2022-08-30,69.70,71.00,69.70,70.30,67.83,"113,000"
2022-08-29,70.70,70.70,69.80,70.00,67.54,"94,000"
2022-08-26,74.90,74.90,72.30,72.40,69.85,"201,000"
2022-08-25,74.30,75.30,73.20,73.50,70.91,"141,000"
2022-08-24,74.90,75.50,72.50,72.80,70.24,"194,000"
2022-08-23,72.50,74.50,72.00,74.00,71.40,"157,000"
2022-08-22,73.00,73.60,72.30,73.40,70.82,"17,000"
2022-08-19,72.50,73.60,72.50,73.40,70.82,"102,000"
2022-08-18,71.20,72.80,71.00,72.10,69.56,"60,000"
2022-08-17,72.40,72.40,71.70,71.70,69.18,"45,000"
2022-08-16,71.20,73.00,71.10,71.90,69.37,"64,000"
2022-08-15,71.50,72.40,71.00,71.80,69.27,"77,000"
2022-08-12,70.50,71.80,70.00,70.80,68.31,"99,000"
2022-08-11,70.10,71.30,69.90,70.80,68.31,"85,000"
2022-08-10,69.90,70.20,69.80,69.90,67.44,"20,000"
2022-08-09,70.10,71.00,69.60,70.20,67.73,"96,000"
2022-08-08,70.00,72.50,70.00,72.40,69.85,"128,000"
2022-08-05,69.00,71.30,68.60,71.00,68.50,"68,000"
2022-08-04,69.50,69.50,67.10,67.70,65.32,"36,000"
2022-08-03,69.80,69.80,67.60,67.60,65.22,"21,000"
2022-08-02,68.30,68.40,67.90,68.30,65.90,"31,000"
2022-08-01,70.20,70.40,68.80,69.50,67.06,"46,000"
2022-07-29,70.10,70.10,69.20,69.70,67.25,"29,000"
2022-07-28,70.10,70.20,67.90,67.90,65.51,"58,000"
2022-07-27,69.80,70.00,68.70,69.70,65.80,"26,000"
2022-07-26,71.00,71.10,69.80,69.80,65.90,"57,000"
2022-07-25,70.50,72.00,70.50,72.00,67.97,"16,000"
2022-07-22,71.80,73.40,69.10,72.70,68.63,"125,000"
2022-07-21,70.60,71.80,69.50,71.50,67.50,"70,000"
2022-07-20,69.30,70.00,68.50,69.50,65.61,"80,000"
2022-07-19,67.50,68.00,67.10,67.30,63.54,"65,000"
2022-07-18,67.00,68.10,66.50,67.60,63.82,"85,000"
2022-07-15,66.50,66.50,65.00,65.60,61.93,"54,000"
2022-07-14,64.10,65.60,64.00,65.10,61.46,"67,000"
2022-07-13,65.80,65.80,64.20,64.20,60.61,"68,000"
2022-07-12,66.60,66.60,63.50,63.50,59.95,"184,000"
2022-07-11,68.00,68.00,66.80,67.30,63.54,"70,000"
2022-07-08,67.50,68.30,67.40,68.10,64.29,"66,000"
2022-07-07,65.50,67.00,64.60,66.70,62.97,"79,000"
2022-07-06,67.10,67.40,64.90,64.90,61.27,"98,000"
2022-07-05,67.10,67.50,65.60,67.10,63.35,"91,000"
2022-07-04,66.60,67.40,65.50,66.40,62.69,"124,000"
2022-07-01,70.30,70.30,66.40,66.40,62.69,"227,000"
2022-06-30,70.80,71.00,69.00,69.80,65.90,"120,000"
2022-06-29,71.00,72.40,70.90,71.50,67.50,"44,000"
2022-06-28,72.40,72.40,71.20,71.90,67.88,"77,000"
2022-06-27,72.00,73.30,72.00,72.50,68.44,"52,000"
